X,Y,NOME_UF,TIPO,DATA_INI_U,DATA_INI_1,ACES,ULS,ARS,COD_POSTAL,COD_POST_1,DES_FREGUE,DES_CONCEL,WGS84_LAT_,WGS84_LONG,field_14,icon_url
-9.25997,38.7637,USF Monte da Luz,USF-A,03-11-14,03-11-14,ACES Sintra,,ARS Lisboa e Vale do Tejo,2745-298,Queluz,Uni?o das freguesias de Massam  e Monte Abra?o,Sintra,38.763700000000000,-9.259969999999999,LISBOA,./0.png
-9.27499,38.7523,USF Mactam?,USF-B,07-03-08,07-01-12,ACES Sintra,,ARS Lisboa e Vale do Tejo,2745-852,Massam ,Uni?o das freguesias de Massam  e Monte Abra?o,Sintra,38.752299999999998,-9.274990000000001,LISBOA,./0.png
-9.22049,38.7459,USF Conde da Lous?,USF-A,09-01-09,09-01-09,ACES Amadora,,ARS Lisboa e Vale do Tejo,2720-120,Amadora,?guas Livres,Amadora,38.745899999999999,-9.220490000000000,LISBOA,./0.png
-9.23459,38.7583,USF Alma Mater,USF-A,08-07-13,08-07-13,ACES Amadora,,ARS Lisboa e Vale do Tejo,2700-156,Amadora,Venteira,Amadora,38.758299999999998,-9.234590000000001,LISBOA,./0.png
-9.34729,38.7516,USF AlbaSa£de,USF-A,7/21/2009,7/21/2009,ACES Sintra,,ARS Lisboa e Vale do Tejo,2635-101,Rio de Mouro,Uni?o das freguesias do Cac‚m e S?o Marcos,Sintra,38.751600000000003,-9.347289999999999,LISBOA,./0.png
-9.32669,38.7862,USF Alphamouro,USF-B,12/28/2007,01-01-11,ACES Sintra,,ARS Lisboa e Vale do Tejo,2635-367,Rio de Mouro,Rio de Mouro,Sintra,38.786200000000001,-9.326689999999999,LISBOA,./0.png
-9.12146,38.79,USF Prior Velho,USF-A,10-01-12,10-01-12,ACES Loures / Odivelas,,ARS Lisboa e Vale do Tejo,2685-356,Prior Velho,Uni?o das freguesias de Sacav‚m e Prior Velho,Loures,38.789999999999999,-9.121460000000001,LISBOA,./0.png
-9.08441,38.8435,USF Valflores,USF-A,7/23/2014,7/23/2014,ACES Loures / Odivelas,,ARS Lisboa e Vale do Tejo,2690-374,"Santa Iria de Az¢ia, Loures","Uni?o das freguesias de Santa Iria de Azoia, S?o Jo?o da Talha e Bobadela",Loures,38.843499999999999,-9.084410000000000,LISBOA,./0.png
-9.0964,38.8185,USF S?o Jo?o da Talha,USF-B,4/30/2008,09-01-09,ACES Loures / Odivelas,,ARS Lisboa e Vale do Tejo,2695-845,S?o Jo?o da Talha,"Uni?o das freguesias de Santa Iria de Azoia, S?o Jo?o da Talha e Bobadela",Loures,38.818500000000000,-9.096399999999999,LISBOA,./0.png
-9.10411,38.7778,USF Tejo,USF-B,12/28/2010,07-01-13,ACES Loures / Odivelas,,ARS Lisboa e Vale do Tejo,1885-041,Moscavide,Uni?o das freguesias de Moscavide e Portela,Loures,38.777799999999999,-9.104110000000000,LISBOA,./0.png
-9.10882,38.7909,USF Travessa da Sa£de,USF-B,10/25/2010,1/30/2014,ACES Loures / Odivelas,,ARS Lisboa e Vale do Tejo,2685-101,Sacav‚m,Uni?o das freguesias de Sacav‚m e Prior Velho,Loures,38.790900000000001,-9.108820000000000,LISBOA,./0.png
-9.11738,38.7247,USF Oriente,USF-A,5/15/2012,5/15/2012,ACES Lisboa Central,,ARS Lisboa e Vale do Tejo,1900-192,Lisboa,Penha de Fran‡a,Lisboa,38.724699999999999,-9.117380000000001,LISBOA,./0.png
-9.17306,38.7404,USF T¡lias,USF-B,12/28/2006,05-01-08,ACES Lisboa Norte,,ARS Lisboa e Vale do Tejo,1500-901,Lisboa,S?o Domingos de Benfica,Lisboa,38.740400000000001,-9.173060000000000,LISBOA,./0.png
-9.45039,38.8054,USF Colares,USF-A,12/29/2009,12/29/2009,ACES Sintra,,ARS Lisboa e Vale do Tejo,2705-351,Colares,Colares,Sintra,38.805399999999999,-9.450390000000001,LISBOA,./0.png
-9.38141,38.8024,USF Cynthia,USF-A,12/29/2012,12/29/2012,ACES Sintra,,ARS Lisboa e Vale do Tejo,2710-553,Sintra,"Uni?o das freguesias de Sintra (Santa Maria e S?o Miguel, S?o Martinho e S?o Pedro de Penaferrim)",Sintra,38.802399999999999,-9.381410000000001,LISBOA,./0.png
-9.39775,38.8147,USF Monte da Lua,USF-B,12/28/2007,09-01-08,ACES Sintra,,ARS Lisboa e Vale do Tejo,2705-635,V rzea de Sintra,"Uni?o das freguesias de Sintra (Santa Maria e S?o Miguel, S?o Martinho e S?o Pedro de Penaferrim)",Sintra,38.814700000000002,-9.397750000000000,LISBOA,./0.png
-9.14516,38.9838,USF Costa Campos,USF-A,12/16/2013,12/16/2013,ACES Oeste Sul,,ARS Lisboa e Vale do Tejo,2590-081,Sobral de Monte Agra‡o,Sobral de Monte Agra‡o,Sobral de Monte Agra‡o,38.983800000000002,-9.145160000000001,LISBOA,./0.png
-9.25697,39.0795,USF Gama,USF-B,11-07-06,05-01-08,ACES Oeste Sul,,ARS Lisboa e Vale do Tejo,2560-253,Torres Vedras,"Uni?o das freguesias de Torres Vedras (S?o Pedro, Santiago, Santa Maria do Castelo e S?o Miguel) e Matac?es",Torres Vedras,39.079500000000003,-9.256970000000001,LISBOA,./0.png
-9.25697,39.0795,USF Arandis,USF-B,12/28/2006,07-01-08,ACES Oeste Sul,,ARS Lisboa e Vale do Tejo,2560-253,Torres Vedras,"Uni?o das freguesias de Torres Vedras (S?o Pedro, Santiago, Santa Maria do Castelo e S?o Miguel) e Matac?es",Torres Vedras,39.079500000000003,-9.256970000000001,LISBOA,./0.png
-9.21755,38.7549,USF Venda Nova,USF-A,12/28/2012,12/28/2012,ACES Amadora,,ARS Lisboa e Vale do Tejo,2700-488,Amadora,Falagueira-Venda Nova,Amadora,38.754899999999999,-9.217549999999999,LISBOA,./0.png
-9.21755,38.7549,USF Amato Lusitano,USF-B,12/28/2006,06-01-09,ACES Amadora,,ARS Lisboa e Vale do Tejo,2700-488,Amadora,Falagueira-Venda Nova,Amadora,38.754899999999999,-9.217549999999999,LISBOA,./0.png
-8.9879,38.9591,USF Terras de Cira,USF-A,06-11-12,06-11-12,ACES Estu rio do Tejo,,ARS Lisboa e Vale do Tejo,2600-102,Vila Franca de Xira,Vila Franca de Xira,Vila Franca de Xira,38.959099999999999,-8.987900000000000,LISBOA,./0.png
-8.97754,39.0064,USF Castanheira do Ribatejo,USF-A,11/23/2012,11/23/2012,ACES Estu rio do Tejo,,ARS Lisboa e Vale do Tejo,2600-645,Castanheira do Ribatejo,Uni?o das freguesias de Castanheira do Ribatejo e Cachoeiras,Vila Franca de Xira,39.006399999999999,-8.977539999999999,LISBOA,./0.png
-9.15626,38.7173,USF Sofia Abecassis,USF-A,8/26/2013,8/26/2013,ACES Lisboa Central,,ARS Lisboa e Vale do Tejo,1250-210,Lisboa,Campo de Ourique,Lisboa,38.717300000000002,-9.156260000000000,LISBOA,./0.png
-8.86748,38.936,USF Samora Correia,USF-B,3/20/2007,08-01-08,ACES Estu rio do Tejo,,ARS Lisboa e Vale do Tejo,2135-089,Samora Correia,Samora Correia,Benavente,38.936000000000000,-8.867480000000000,SANTARM,./0.png
-8.78389,39.1655,USF Cartaxo Terra Viva,USF-A,9/14/2009,9/14/2009,ACES Lez¡ria,,ARS Lisboa e Vale do Tejo,2070-085,Cartaxo,Uni?o das freguesias do Cartaxo e Vale da Pinta,Cartaxo,39.165500000000002,-8.783890000000000,SANTARM,./0.png
-8.84028,39.1542,USF D. Sancho I,USF-B,02-07-07,02-01-09,ACES Lez¡ria,,ARS Lisboa e Vale do Tejo,2070-416,Pont‚vel,Pont‚vel,Cartaxo,39.154200000000003,-8.840280000000000,SANTARM,./0.png
-8.48107,39.3577,USF Chamusca,USF-A,10-01-10,10-01-10,ACES Lez¡ria,,ARS Lisboa e Vale do Tejo,2140-078,Chamusca,Uni?o das freguesias da Chamusca e Pinheiro Grande,Chamusca,39.357700000000001,-8.481070000000001,SANTARM,./0.png
-8.52765,38.9623,USF Vale do Sorraia,USF-B,3/20/2007,05-01-08,ACES Lez¡ria,,ARS Lisboa e Vale do Tejo,2100-042,Coruche,"Uni?o das freguesias de Coruche, Fajarda e Erra",Coruche,38.962299999999999,-8.527650000000000,SANTARM,./0.png
-8.47148,39.4661,USF Locomotiva,USF-B,9/15/2010,01-01-13,ACES M‚dio Tejo,,ARS Lisboa e Vale do Tejo,2330-017,Entroncamento,S?o Jo?o Baptista,Entroncamento,39.466099999999997,-8.471480000000000,SANTARM,./0.png
-8.48681,39.4039,USF CampuSa£de,USF-A,10/14/2010,10/14/2010,ACES Lez¡ria,,ARS Lisboa e Vale do Tejo,2150-204,Goleg?,Goleg?,Goleg?,39.403900000000000,-8.486810000000000,SANTARM,./0.png
-8.94526,39.3438,USF Salinas de Rio Maior,USF-A,9/15/2010,9/15/2010,ACES Lez¡ria,,ARS Lisboa e Vale do Tejo,2040-349,Rio Maior,Rio Maior,Rio Maior,39.343800000000002,-8.945259999999999,SANTARM,./0.png
-8.68068,39.2427,USF Planalto,USF-A,12-02-09,12-02-09,ACES Lez¡ria,,ARS Lisboa e Vale do Tejo,2005-193,Santar‚m,"Uni?o das freguesias de Santar‚m (Marvila), Santa Iria da Ribeira de Santar‚m, Santar‚m (S?o Salvador) e Santar‚m (S?o Nicolau)",Santar‚m,39.242699999999999,-8.680680000000001,SANTARM,./0.png
-8.70128,39.2382,USF S?o Domingos,USF-B,11-07-06,05-01-08,ACES Lez¡ria,,ARS Lisboa e Vale do Tejo,2005-257,Santar‚m,"Uni?o das freguesias de Santar‚m (Marvila), Santa Iria da Ribeira de Santar‚m, Santar‚m (S?o Salvador) e Santar‚m (S?o Nicolau)",Santar‚m,39.238199999999999,-8.701280000000001,SANTARM,./0.png
-8.6601,39.3829,USF Alviela,USF-B,12/18/2006,03-01-09,ACES Lez¡ria,,ARS Lisboa e Vale do Tejo,2000-493,Pernes,Pernes,Santar‚m,39.382899999999999,-8.660100000000000,SANTARM,./0.png
-8.68068,39.2427,USF Almeida Garrett,USF-B,10/19/2009,07-01-12,ACES Lez¡ria,,ARS Lisboa e Vale do Tejo,2005-193,Santar‚m,"Uni?o das freguesias de Santar‚m (Marvila), Santa Iria da Ribeira de Santar‚m, Santar‚m (S?o Salvador) e Santar‚m (S?o Nicolau)",Santar‚m,39.242699999999999,-8.680680000000001,SANTARM,./0.png
-8.40188,39.6017,USF Marmelais,USF-A,3/29/2007,3/29/2007,ACES M‚dio Tejo,,ARS Lisboa e Vale do Tejo,2300-449,Tomar,Uni?o das freguesias de Tomar (S?o Jo?o Baptista) e Santa Maria dos Olivais,Tomar,39.601700000000001,-8.401880000000000,SANTARM,./0.png
-8.40188,39.6017,USF Santa Maria de Tomar,USF-B,11/21/2006,05-01-08,ACES M‚dio Tejo,,ARS Lisboa e Vale do Tejo,2300-469,Tomar,Uni?o das freguesias de Tomar (S?o Jo?o Baptista) e Santa Maria dos Olivais,Tomar,39.601700000000001,-8.401880000000000,SANTARM,./0.png
-8.54629,39.4671,USF Almonda,USF-A,04-09-12,04-09-12,ACES M‚dio Tejo,,ARS Lisboa e Vale do Tejo,2350-761,Torres Novas,"Uni?o das freguesias de Torres Novas (S?o Pedro), Lapas e Ribeira Branca",Torres Novas,39.467100000000002,-8.546290000000001,SANTARM,./0.png
-8.5086,39.4461,USF Nove Torres,USF-A,11-02-12,11-02-12,ACES M‚dio Tejo,,ARS Lisboa e Vale do Tejo,2350-365,Riachos,Riachos,Torres Novas,39.446100000000001,-8.508599999999999,SANTARM,./0.png
-8.43512,39.4592,USF Barquinha,USF-A,10/15/2013,10/15/2013,ACES M‚dio Tejo,,ARS Lisboa e Vale do Tejo,2260-400,Vila Nova da Barquinha,Vila Nova da Barquinha,Vila Nova da Barquinha,39.459200000000003,-8.435120000000000,SANTARM,./0.png
-8.5753,39.6592,USF Auren,USF-A,12/28/2013,12/28/2013,ACES M‚dio Tejo,,ARS Lisboa e Vale do Tejo,2490-546,Our‚m,Nossa Senhora da Piedade,Our‚m,39.659199999999998,-8.575300000000000,SANTARM,./0.png
-8.68151,39.6337,USF F tima,USF-A,2/24/2012,2/24/2012,ACES M‚dio Tejo,,ARS Lisboa e Vale do Tejo,2495-450,F tima,F tima,Our‚m,39.633699999999997,-8.681509999999999,SANTARM,./0.png
-9.1709,38.6703,USF S?o Jo?o do Pragal,USF-B,11/21/2006,07-01-08,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2805-313,Almada,"Uni?o das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas",Almada,38.670299999999997,-9.170900000000000,SET?BAL,./0.png
-9.19298,38.6424,USF Sobreda,USF-B,09-11-06,06-01-08,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2815-786,Sobreda,Uni?o das freguesias de Charneca de Caparica e Sobreda,Almada,38.642400000000002,-9.192980000000000,SET?BAL,./0.png
-9.15384,38.6778,USF Cova da Piedade,USF-B,11/21/2006,06-01-08,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2809-010,Almada,"Uni?o das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas",Almada,38.677799999999998,-9.153840000000001,SET?BAL,./0.png
-9.1555,38.6537,USF Feij¢,USF-B,12/19/2006,07-01-08,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2810-170,Almada,Uni?o das freguesias de Laranjeiro e Feij¢,Almada,38.653700000000001,-9.155500000000000,SET?BAL,./0.png
-9.07911,38.6633,USF E‡a,USF-A,12/28/2009,12/28/2009,ACES Arco Ribeirinho,,ARS Lisboa e Vale do Tejo,2830-344,Barreiro,Uni?o das freguesias de Barreiro e Lavradio,Barreiro,38.663300000000000,-9.079110000000000,SET?BAL,./0.png
-9.05303,38.6695,USF Lavradio,USF-B,7/27/2009,01-01-12,ACES Arco Ribeirinho,,ARS Lisboa e Vale do Tejo,2835-423,Lavradio,Uni?o das freguesias de Barreiro e Lavradio,Barreiro,38.669499999999999,-9.053030000000000,SET?BAL,./0.png
-9.0399,38.6573,USF Santo Ant¢nio da Charneca,USF-B,5/14/2008,04-01-09,ACES Arco Ribeirinho,,ARS Lisboa e Vale do Tejo,2835-511,Barreiro,Santo Ant¢nio da Charneca,Barreiro,38.657299999999999,-9.039899999999999,SET?BAL,./0.png
-8.955,38.7029,USF Afonsoeiro,USF-A,06-01-11,06-01-11,ACES Arco Ribeirinho,,ARS Lisboa e Vale do Tejo,2870-422,Montijo,Uni?o das freguesias de Montijo e Afonsoeiro,Montijo,38.702900000000000,-8.955000000000000,SET?BAL,./0.png
-8.89721,38.5707,USF Santiago de Palmela,USF-B,12-02-08,12-02-09,ACES Arr bida,,ARS Lisboa e Vale do Tejo,2950-483,Palmela,Palmela,Palmela,38.570700000000002,-8.897209999999999,SET?BAL,./0.png
-9.08681,38.5608,USF FF Mais,USF-B,09-11-06,07-01-08,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2865-634,Fern?o Ferro,Fern?o Ferro,Seixal,38.560800000000000,-9.086810000000000,SET?BAL,./0.png
-9.09964,38.6408,USF Cuidar Sa£de,USF-B,07-11-07,6/30/2008,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2840-481,Seixal,"Uni?o das freguesias do Seixal, Arrentela e Aldeia de Paio Pires",Seixal,38.640799999999999,-9.099640000000001,SET?BAL,./0.png
-9.09964,38.6408,USF CSI-Seixal,USF-B,07-11-07,07-01-09,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2840-481,Seixal,"Uni?o das freguesias do Seixal, Arrentela e Aldeia de Paio Pires",Seixal,38.640799999999999,-9.099640000000001,SET?BAL,./0.png
-9.09737,38.6183,USF Torre da Marinha,USF-B,3/24/2009,01-01-12,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2840-384,Seixal,Sesimbra (Santiago),Sesimbra,38.618299999999998,-9.097370000000000,SET?BAL,./0.png
-9.09689,38.6008,USF Pinhal de Frades,USF-B,3/24/2009,07-01-13,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2840-354,Seixal,Fern?o Ferro,Seixal,38.600800000000000,-9.096890000000000,SET?BAL,./0.png
-9.11469,38.6301,USF Rosinha,USF-B,12/28/2007,09-01-08,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2845-422,Amora,Costa da Caparica,Almada,38.630099999999999,-9.114690000000000,SET?BAL,./0.png
-9.11368,38.6275,USF Amora Saud vel,USF-B,3/20/2008,04-01-09,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2845-452,Amora,Amora,Seixal,38.627499999999998,-9.113680000000000,SET?BAL,./0.png
-9.10595,38.4611,USF Castelo,USF-B,12/28/2006,10-01-09,ACES Arr bida,,ARS Lisboa e Vale do Tejo,2970-047,Sesimbra,Sesimbra (Castelo),Sesimbra,38.461100000000002,-9.105950000000000,SET?BAL,./0.png
-9.03957,38.5599,USF Conde Sa£de,USF-B,7/23/2012,12-01-14,ACES Arr bida,,ARS Lisboa e Vale do Tejo,2975-326,Quinta do Conde,Quinta do Conde,Sesimbra,38.559899999999999,-9.039569999999999,SET?BAL,./0.png
-9.14752,38.6453,USF Servir Sa£de,USF-B,09-11-06,05-01-08,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2855-207,Corroios,Corroios,Seixal,38.645299999999999,-9.147520000000000,SET?BAL,./0.png
-9.03827,38.6502,USF Querer Mais,USF-A,12/15/2009,12/15/2009,ACES Arco Ribeirinho,,ARS Lisboa e Vale do Tejo,2835-254,Vale da Amoreira,Uni?o das freguesias de Baixa da Banheira e Vale da Amoreira,Moita,38.650199999999998,-9.038270000000001,SET?BAL,./0.png
-7.98491,38.7197,USF Matriz,USF-A,09-01-11,09-01-11,ACES Alentejo Central,,ARS Alentejo,7040-011,Arraiolos,Arraiolos,Arraiolos,38.719700000000003,-7.984910000000000,VORA,./0.png
-7.46303,38.8057,USF Quinta da Prata,USF-A,06-02-11,06-02-11,ACES Alentejo Central,,ARS Alentejo,7150-154,Borba,Borba (Matriz),Borba,38.805700000000002,-7.463030000000000,VORA,./0.png
-7.91007,38.5786,USF Sol,USF-A,11-01-13,11-01-13,ACES Alentejo Central,,ARS Alentejo,7000-747,vora,Uni?o das freguesias de Bacelo e Senhora da Sa£de,vora,38.578600000000002,-7.910070000000000,VORA,./0.png
-7.90115,38.5686,USF Eborae,USF-B,11/28/2006,04-02-11,ACES Alentejo Central,,ARS Alentejo,7005-389,vora,Uni?o das freguesias de Bacelo e Senhora da Sa£de,vora,38.568600000000004,-7.901150000000000,VORA,./0.png
-7.90115,38.5686,USF Plan¡cie,USF-B,11/28/2006,01-01-13,ACES Alentejo Central,,ARS Alentejo,7005-389,vora,Uni?o das freguesias de Bacelo e Senhora da Sa£de,vora,38.568600000000004,-7.901150000000000,VORA,./0.png
-7.90136,38.5665,USF Salus,USF-B,4/15/2009,11-01-13,ACES Alentejo Central,,ARS Alentejo,7005-451,vora,Uni?o das freguesias de Bacelo e Senhora da Sa£de,vora,38.566499999999998,-7.901360000000000,VORA,./0.png
-8.21435,38.6523,USF Alcaides,USF-A,2/14/2011,2/14/2011,ACES Alentejo Central,,ARS Alentejo,7050-236,Montemor-o-Novo,"Uni?o das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras",Montemor-o-Novo,38.652299999999997,-8.214350000000000,VORA,./0.png
-7.43566,39.2903,USF Pl tano,USF-B,04-05-10,10-01-13,ACES S?o Mamede,ULS Norte Alentejano,ARS Alentejo,7300-205,Portalegre,Uni?o das freguesias da S‚ e S?o Louren‡o,Portalegre,39.290300000000002,-7.435660000000000,PORTALEGRE,./0.png
-7.93765,37.0275,USF Al-Gharb,USF-A,10-01-07,10-01-07,ACES Algarve Central,,ARS Algarve,8009-003,Faro,Uni?o das freguesias de Faro (S‚ e S?o Pedro),Faro,37.027500000000003,-7.937650000000000,FARO,./0.png
-7.93765,37.0275,USF Farol,USF-A,12/30/2008,12/30/2008,ACES Algarve Central,,ARS Algarve,8009-003,Faro,Uni?o das freguesias de Faro (S‚ e S?o Pedro),Faro,37.027500000000003,-7.937650000000000,FARO,./0.png
-7.84028,37.0363,USF ?ncora,USF-B,10-02-06,12-01-09,ACES Algarve Central,,ARS Algarve,8700-240,Olh?o,Quelfes,Olh?o,37.036299999999997,-7.840280000000000,FARO,./0.png
-7.84028,37.0363,USF Mirante,USF-B,05-05-08,01-01-12,ACES Algarve Central,,ARS Algarve,8700-240,Olh?o,Quelfes,Olh?o,37.036299999999997,-7.840280000000000,FARO,./0.png
-8.27242,39.9001,UCSP Figueir¢ dos Vinhos,UCSP,3/20/2007,3/20/2007,ACES Pinhal Interior Norte,,ARS Centro,3260-418,Figueir¢ dos Vinhos,Uni?o das freguesias de Figueir¢ dos Vinhos e Bairradas,Figueir¢ dos Vinhos,39.900100000000002,-8.272420000000000,LEIRIA,./0.png
-7.45963,40.3127,UCSP Teixoso,UCSP,06-09-15,06-09-15,ACES Cova da Beira,,ARS Centro,6200-651,Teixoso,Uni?o das freguesias de Teixoso e Sarzedo,Covilh?,40.312700000000000,-7.459630000000000,CASTELO BRANCO,./0.png
-7.50311,40.1344,UCSP Covilh?,UCSP,6/15/2015,6/15/2015,ACES Cova da Beira,,ARS Centro,6200-507,Covilh?,Uni?o das freguesias de Covilh? e Canhoso,Covilh?,40.134399999999999,-7.503110000000000,CASTELO BRANCO,./0.png
